Time,X,Y
6.93,1202.6457348950094,674.1517539970854
6.94,1203.3815041645103,669.6224777631718
6.95,1199.2284958920463,664.5050597902699
6.96,1198.3435060627173,663.0433129827128
6.97,1196.4409182667127,661.9716769590441
6.98,1197.5698205664319,661.1417859778912
6.99,1201.0010743244552,661.5809254277716
7.0,1201.416166016682,661.7992138194401
7.01,1200.0272932494438,661.6539462987776
7.02,1214.303637484006,557.8083458921378
7.03,1217.3664217748353,520.6619271088655
7.04,1218.561393903248,506.9326540710314
7.05,1220.9214070078688,488.0232868051174
7.06,1228.6756880987757,393.68719432135924
7.07,1227.587996403582,393.5555478722682
7.08,1232.2333950878174,394.39205319042685
7.09,1232.3004549610523,395.41137212114097
7.1,1231.911245365955,396.1517812863979
7.11,1236.1507948178892,397.3189505523498
7.12,1234.5780603607266,398.4995943459272
7.13,1234.3062297808033,398.707976076494
7.14,1234.5386253249635,398.76069647896315
7.15,1233.7063304734413,399.4211287469715
7.16,1234.5495496466417,401.1336095243789
7.17,1234.8492137432852,401.4737726472703
7.18,1234.3721489649038,400.53827424033204
7.19,1235.1923356322577,401.2942745689909
7.2,1235.7756916676562,401.98436415475413
7.21,1234.968147497793,404.5920803753643
7.22,1235.3478176714657,404.22834415859575
7.23,1237.7159254350101,403.1237205862964
7.24,1238.4248349552577,407.0733912776292
7.25,1244.043724752128,416.5621280618157
7.26,1268.6440966303123,464.9184373117311
7.27,1309.467223295032,609.4917549229026
7.28,1313.9413267775394,625.6702070691662
7.29,1315.503042071783,635.4387206112376
7.3,1315.503042071783,635.4387206112376
7.31,1315.308137404276,630.5859049379734
7.32,1315.250963631741,630.3171662854797
7.33,1315.6413480424292,629.4380480726411
7.34,1318.2981927653952,626.8963085911037
7.35,1318.3748220056582,626.0455985479973
7.36,1320.5737368101286,627.9138588116367
7.37,1321.5322945223431,628.3779097457499
7.38,1319.93169600064,628.3136053019418
7.39,1317.4781351685665,628.147335425206
7.4,1316.719939664615,628.0980953859481
7.41,1315.913681326303,628.3806924540938
7.42,1318.9158246814116,628.4683257160422
7.43,1320.5416913756876,625.6686693308461
7.44,1321.4055936730254,625.7864632123195
7.45,1321.7340496390214,625.9149845081613
7.46,1322.3558902054922,623.0820745236996
7.47,1322.3159197585428,623.1206597411823
7.48,1321.4812270808018,623.6369298987903
7.49,1274.4138720692738,532.3153235025004
7.5,1167.2481430303906,368.2985568919622
7.51,1151.68249309003,338.65632922633097
7.52,1135.4036869737556,313.16587546153414
7.53,1135.4036869737556,313.16587546153414
7.54,1140.2493550435797,309.4046116230054
7.55,1139.3541745662867,307.99857659245527
7.56,1078.2348145106416,239.9891555969954
7.57,1054.55968176726,215.06441295894274
7.58,1048.9607596033634,208.48072371766526
7.59,1041.659623866694,199.17000481094956
7.6,1033.6096309210984,189.5182522966779
7.61,1031.6748631828834,186.1763503534669
7.62,1032.801389919608,185.05336522718318
7.63,1032.176593486126,185.3530789796894
7.64,1031.3647286968794,187.41234562420564
7.65,1031.9798410175947,187.0149805105659
7.66,1031.455999723108,187.95999427232286
7.67,1031.1251118173616,191.22301127315606
7.68,1032.7067075680334,189.22783711924154
7.69,1031.162910943185,188.05717732466226
7.7,1031.013867827885,187.19680576265165
7.71,1028.0659755349568,185.42148442793527
7.72,1027.2886469604784,182.56559252256002
7.73,1026.504218721392,181.56908355600132
7.74,1026.9663851762728,180.63310841953287
7.75,1027.6661407965296,177.14816215518582
7.76,1028.327370136878,174.98760196615805
7.77,1028.1830162203012,175.70004814965827
7.78,1028.5262747277125,175.50872936412537
7.79,1028.31842110391,175.5905254714179
7.8,1027.486133079271,177.06122677984587
7.81,1027.6119017644905,177.77832176825987
7.82,1027.7945653182521,177.32354185443026
7.83,1027.842795476328,177.92180457607427
7.84,1027.7746462153832,177.83870021857635
7.85,1022.4588405744739,179.21104958452216
7.86,1022.0450385883914,179.80503676672163
7.87,1023.628284867736,179.54219751438933
7.88,1023.7132049879311,179.29094574235654
7.89,1021.8152895644637,179.18443518394812
7.9,1021.7932789510435,180.48645035291437
7.91,1021.7932789510435,180.48645035291437
7.92,1023.8074854565816,174.57991963524282
7.93,1023.9416452953861,174.19819416272946
7.94,1023.0208804169292,175.5965256287888
7.95,1021.8473127953761,175.98515747078775
7.96,870.6835906366498,221.82310576902984
7.97,870.6835906366498,221.82310576902984
7.98,856.3544883860557,227.1496111244775
7.99,824.695587030558,238.8069851361015
8.0,824.3110532277441,240.54185136076055
8.01,827.2499909211408,241.12257872843065
8.02,827.251673223075,239.4243937684433
8.03,829.0814430193088,238.8427513921969
8.04,830.1993824241921,238.61727186076774
8.05,830.1325441126918,238.34717423561844
8.06,831.4420068096143,239.60662987819413
8.07,831.0775424334292,237.8258671256853
8.08,830.8525485880848,237.65258839164204
8.09,829.5401481617907,227.9419151497472
8.1,829.5401481617907,227.9419151497472
8.11,829.2271712076704,226.38538510462467
8.12,834.5741075155554,227.82702159460774
8.13,835.183448342989,228.67125713666454
8.14,834.8107138444444,228.88812039428163
8.15,953.1427901071143,192.978721574361
8.16,961.1496180205887,190.61261859916166
8.17,965.7349162556881,188.98217916328585
8.18,973.5948631954248,186.94551519170366
8.19,984.2544237271272,185.65835296403804
8.2,983.7610559341352,186.32863560514627
8.21,983.9913193001912,187.06617806370116
8.22,983.5639936662235,190.18982140627807
8.23,981.9880831846651,189.37673122764204
8.24,980.7954672553336,188.6061581660446
8.25,983.8009356512352,188.23120645453642
8.26,982.3734308385062,187.87560268988787
8.27,985.6798060055005,184.88217462814183
8.28,986.4691661754075,184.47984332610665
8.29,984.896964724825,183.57432921391273
8.3,986.229035837041,185.17032566085118
8.31,986.7466661493402,185.33568321124562
8.32,987.2884397505254,184.92792628630744
8.33,987.3479053159617,185.80802469000443
8.34,988.0577350822039,186.86438524932908
8.35,988.7757598421244,186.94904487269332
8.36,984.2416786861452,184.42235361100506
8.37,983.3445307623615,184.71758856858833
8.38,982.9566229931241,184.14785918168744
8.39,983.0898374588721,181.76570115544902
8.4,982.9561685727389,181.76194158226866
8.41,985.8714829729504,181.25677253956624
8.42,985.8714829729504,181.25677253956624
8.43,987.522367326943,181.43012086211118
8.44,988.2798114609669,184.6404433394735
8.45,989.0534712232248,186.46864739633835
8.46,989.1467384323529,187.19002474157176
8.47,989.421471749502,187.71548112552568
8.48,988.6073579802786,188.76357769982724
8.49,990.4502333706525,190.4429521197354
8.5,995.789932782712,188.5973491474528
8.51,995.1418428598339,189.71634765761527
8.52,994.2675667795861,189.47085227062257
8.53,991.5136016870335,189.67532088620453
8.54,991.7710040725524,189.40444769846
8.55,992.39059692355,188.35407685265602
8.56,992.4570104687219,186.70400428847373
8.57,990.8720952044399,188.10817402230992
8.58,986.9537627009063,189.47712313257307
8.59,866.8224685394122,226.48806091077358
8.6,824.5833749861625,242.15648211079392
8.61,815.0792117869152,246.0582123542293
8.62,797.9907691757547,253.98618975447062
8.63,798.1460117556678,258.39335355306986
8.64,799.1399244709863,259.5117024869303
8.65,801.2572856544087,259.9209344566175
8.66,800.3708102512605,259.09521593663754
8.67,803.2252221734375,253.54991408237458
8.68,801.9603885184491,251.87741090451203
8.69,800.4270520262755,251.42907207309725
8.7,799.9516527422926,251.27331133493246
8.71,802.1560715167788,252.57376252259232
8.72,802.1115633388364,252.59553854833965
8.73,803.0373644622977,251.77229376037718
8.74,802.3722464061452,252.98427759408548
8.75,801.0054840122436,251.94010979224387
8.76,800.5453284390068,250.88297201848155
8.77,800.1599734032551,253.90650367534127
8.78,800.7717448280682,256.4442171225896
8.79,805.0026067940018,269.31141140671235
8.8,804.2365104427721,268.71977989686656
8.81,803.944062732367,265.2599849857417
8.82,802.4995708827354,261.74354593190355
8.83,798.607194361283,255.0370734156909
8.84,802.1534888468451,254.56800771665277
8.85,802.5493867077048,252.54812827709245
8.86,802.5493867077048,252.54812827709245
8.87,803.2271428723986,252.6865233003891
8.88,801.4051390636071,254.209916754732
8.89,801.9409940187136,253.3086204319596
8.9,801.8628720468043,252.77826111828324
8.91,804.3612136509623,251.7016713830317
8.92,817.729761852112,248.60499530145262
8.93,870.4325011854487,233.5731540469264
8.94,926.9547808053085,217.78472729361823
8.95,957.9721523699053,208.62869894410386
8.96,999.219023890399,196.2215215514091
8.97,999.3527254432378,195.0227135483025
8.98,1000.396399986985,192.93984254592363
8.99,1000.4730198987404,193.5955558366494
9.0,1000.0481198441772,193.14851632850926
9.01,999.6013098343306,193.48623942016772
9.02,998.5427192675427,195.40324872890335
9.03,998.2529704542422,196.51405111593073
9.04,996.8496569155461,198.17579297664747
9.05,997.0640824986821,197.8526315829808
9.06,997.230178457359,192.1745126505707
9.07,999.5035753421174,187.11671658445107
9.08,999.7271075204019,186.81885938291788
9.09,1002.134980000935,185.66175296200703
9.1,1002.381716688328,185.56472788868044
9.11,1004.2591815014819,185.37617155434458
9.12,1004.7603995860279,184.4858339290325
9.13,1005.2079017347355,183.16774681813442
9.14,1005.5417388161752,183.07316652847524
9.15,1469.555061040436,336.6416645081931
9.16,1496.9646552121028,352.5361181203296
9.17,1521.0711979864213,366.6042655676858
9.18,1535.8277624271261,374.62960233886093
9.19,1536.2083677242952,373.7499969701383
9.2,1542.7494862527924,389.2927126025047
9.21,1545.1841151748354,392.8437770360586
9.22,1546.0939708291978,393.3346909148774
9.23,1546.728837533124,393.55996098976476
9.24,1549.1715698753624,395.45217092996455
9.25,1549.747189504188,394.90073529772405
9.26,1552.300284624316,394.18060642699186
9.27,1552.2051811049207,393.69927528624106
9.28,1551.898203223273,393.75140693278394
9.29,1551.4282016803138,394.3327156549475
9.3,1551.174730199991,394.62798272922043
9.31,1554.1050574025046,392.6025107436446
9.32,1553.7190937139987,392.91650610695984
9.33,1553.5271676568461,392.4311138226995
9.34,1551.7067448717412,388.77198973590856
9.35,1553.2764113502951,393.26363693453493
9.36,1552.773329437454,395.10887357458023
9.37,1552.0567336433246,396.49783359800585
9.38,1552.0336968032352,396.5536372847522
9.39,1552.760557106149,397.53916368582196
9.4,1553.1084110540355,397.9240258318131
9.41,1553.4195151529736,398.3489556135831
9.42,1552.491378148736,397.1404021630607
9.43,1553.107048508001,397.7703881151882
9.44,1552.5170331010138,398.03593899682045
9.45,1550.3040100274882,397.27543574529875
9.46,1550.530839569968,397.342987024102
9.47,1550.9733338937808,394.0137806789691
9.48,1549.0755918272364,393.42485952279264
9.49,1551.5517544233592,394.0819580499481
9.5,1552.4097308540663,394.76026490293975
9.51,1550.8164155382676,395.90874619467314
9.52,1551.4461244612166,396.0475334780508
9.53,1550.972046272823,396.06968772450784
9.54,1549.7830583913155,393.279236122885
9.55,1548.9302491997266,392.4642781612904
9.56,1548.6556084697702,392.2599799691674
9.57,1548.600152270608,393.7287179761147
9.58,1548.0911194492878,393.7457430364555
9.59,1547.919952882304,393.96960752219826
9.6,1546.6364677510055,394.7155175778811
9.61,1248.8639674559793,524.9819260365035
9.62,1241.9217747053692,528.854305138658
9.63,1228.8998580164707,535.9326176251283
9.64,1226.510131575026,538.4853248009848
9.65,1229.9937471823653,537.2614425283896
9.66,1228.9774203091122,539.8599210627506
9.67,1228.768984060178,542.1525345263462
9.68,1222.6279522387447,538.7912709284102
9.69,1197.2525304867809,515.0219849457427
9.7,941.6395879875582,262.3280216239615
9.71,933.9359828099899,255.2621070886858
9.72,902.3382422284266,224.19941909011987
9.73,902.4611368616892,225.02391410333817
9.74,896.5552275892812,226.61585329598927
9.75,896.5292037942646,224.203856183443
9.76,897.700195735093,224.44238334355256
9.77,898.0640753615057,224.65242138371607
9.78,899.2706909885512,222.3836861006381
9.79,899.8392054990135,216.01585241235895
9.8,899.816768740093,216.03989145454472
9.81,899.3604570066063,214.86956604435701
9.82,899.3377069839499,214.65788494462936
9.83,899.5083432523429,214.7509747867361
9.84,898.8908541543134,215.91384400575805
9.85,897.3938465103578,219.53991238964852
9.86,899.9329457719136,219.54124284097946
9.87,897.1367243806809,219.70911144000937
9.88,896.8812596685613,219.38714465488508
9.89,894.6935825898142,218.71875271544346
9.9,892.5096188552033,220.29120856895935
9.91,889.8315297389288,220.45382797211286
9.92,889.0716519097947,220.11154345117495
9.93,886.8435301161676,213.79549634883531
9.94,885.9620979582311,209.92967424427508
9.95,886.1576545531864,207.63443180908865
9.96,887.2755649302618,204.09814616234067
9.97,887.3112782104946,204.5021328829313
9.98,887.2659479927611,205.16507818824863
9.99,887.7789686243286,206.74115768107333
10.0,889.9985355868633,206.1520694530901
10.01,889.7673205207533,205.67114321972616
10.02,887.9189398873107,206.29389028095343
10.03,886.3016965424229,210.19155563170762
10.04,886.0084469248496,209.84813384988942
10.05,884.7397624241353,211.43104983347354
10.06,882.7393256932561,214.45942578350255
10.07,955.0576781542027,232.41310974543825
10.08,1515.1298055585057,402.3580613229393
10.09,1526.8034775606081,405.6380648249653
10.1,1543.2854143470236,410.57190403023526
10.11,1553.260042543947,413.8552817045727
10.12,1560.186375904665,415.91197144964167
10.13,1561.8114630123941,416.5619360313364
10.14,1564.1395089719472,413.4771417491969
10.15,1564.384371555526,413.4365823403537
10.16,1564.4070709370917,413.35471499479456
10.17,1563.8746158750425,413.05710766653124
10.18,1562.304425599472,415.40326404853295
10.19,1566.4098840255526,414.54658954851385
10.2,1567.443423442425,414.1843218440556
10.21,1569.3704704777908,415.8034458716146
10.22,1572.5966604100836,413.5456362795067
10.23,1573.5289230996416,413.96870875791836
10.24,1573.8457913564007,414.95105922825365
10.25,1573.4078073728165,416.52295343028277
10.26,1573.9255581109512,418.1022820104701
10.27,1574.0673010086173,417.086214614246
10.28,1572.0368455985063,417.73839087274865
10.29,1579.1113979055324,416.3722284750007
10.3,1605.501101789004,407.8487730253138
10.31,1622.923368814341,394.5118632907495
10.32,1624.2183018028304,394.0819459405276
10.33,1628.5172743486055,394.0093171456274
10.34,1627.1864171106995,396.1512227812769
10.35,1627.283670886009,395.3362256241492
10.36,1627.1085896187903,398.77538701882395
10.37,1625.5118633664192,399.7011548470884
10.38,1624.2357782071672,400.2921337328289
10.39,1623.0594332937749,400.45729103316324
10.4,1624.2301716187994,396.50986938130336
10.41,1624.527412465216,396.23908389786595
10.42,1624.4867374134503,396.2827760999957
10.43,1623.6087472625147,398.35579955675894
10.44,1401.0417569528458,365.99589053471993
10.45,969.5071598287155,292.361102659434
10.46,928.9219832922304,283.9837888058171
10.47,895.2584026924969,277.2369360229533
10.48,820.0928045825024,256.83633979395853
10.49,813.243516031758,251.73782069949573
10.5,811.1162177251551,250.79677674480286
10.51,811.0155051632746,247.32532197148373
10.52,810.1087040015385,246.06243936797077
10.53,810.2583980703762,245.81030233524532
10.54,812.9423687500722,247.1713142836369
10.55,813.1552482212278,247.9751682962398
10.56,810.8237696902567,247.54314914711713
10.57,812.0279374161017,245.82826826795858
10.58,811.6312054860214,243.29191530673637
10.59,805.8224076471732,240.85707621223983
10.6,804.1292773795412,241.86680665165798
10.61,804.089029432015,241.44213389398635
10.62,803.985296527874,240.29364969176214
10.63,802.5343421408614,239.60851505442338
10.64,800.2451190676568,238.06680794713162
10.65,799.6364501957229,237.6006538454242
10.66,798.3689169520507,235.42446030234132
10.67,799.6254777177301,232.89489978534814
10.68,800.7450328645293,230.95095378106313
10.69,801.6781004785537,230.40788157859006
10.7,800.5995022431287,227.275696467283
10.71,801.034466319931,226.55227355809026
10.72,801.5177307670865,226.53655926861106
10.73,803.0959209480843,230.2921677878606
10.74,804.9337795788613,231.0930858057022
10.75,806.529027315577,229.7804098099915
10.76,808.1434055093353,230.3599699192209
10.77,809.3987577910957,229.96226328245217
10.78,810.9286674712856,229.95738038923642
10.79,815.6484690728777,231.9462578739657
10.8,815.9472907856403,230.55195014145963
10.81,816.7428877603126,231.41679427147315
10.82,815.5233293589707,233.77316137067805
10.83,815.5004393521339,233.68767427516323
10.84,813.9683353587836,232.86619415004978
10.85,813.5807067168107,232.48117563726873
10.86,816.4021970617054,229.96298908949737
10.87,816.3493389105396,229.92424760031886
10.88,817.1433329186239,234.88961736177683
10.89,819.1795457534607,239.59353681178382
10.9,820.3780873714339,239.53990502068575
10.91,819.3528573093137,239.89640490346423
10.92,819.2915840477385,237.30184455442807
10.93,818.7295103470938,229.1058529107493
10.94,818.7282098722865,228.74483728487863
10.95,819.4204068742036,228.3909226763408
10.96,818.9423520552108,231.05261341327258
10.97,819.0528809182445,231.06436483201264
10.98,819.3142089070731,231.36904547104936
10.99,819.426784596953,231.73887723415862
11.0,818.0947510276645,237.76309403252537
11.01,818.9323483884754,240.69849807535454
11.02,818.9823499542396,237.30953499193635
11.03,829.9863366685672,238.2387051234493
11.04,926.5071272509402,252.3221216929764
11.05,1403.6284126261603,349.84613197797586
11.06,1415.9524335263825,353.5009568994586
11.07,1424.8274936161345,355.87384987689404
11.08,1448.017973077142,362.5158681896893
11.09,1488.0786679827336,384.40795926401415
11.1,1486.703072789294,385.2221360347647
11.11,1485.5267417539262,385.5308931365919
11.12,1485.3446865975202,385.47495194047576
11.13,1485.190882171941,385.3131735123843
11.14,1485.1839953770268,385.28767948690427
11.15,1487.1744191704586,383.48073993396844
11.16,1487.2191969886696,387.0905381851117
11.17,1486.884711367231,387.678815490298
11.18,1486.9431218698578,388.76732711603285
11.19,1489.0988357296803,391.4148137810279
11.2,1490.2165149831283,391.07128396791126
11.21,1490.0493878152904,388.06586990810985
11.22,1489.1238351126021,385.5907171962703
11.23,1489.031437409065,385.2830227245695
11.24,1489.553289255046,384.0193110167904
11.25,1489.330349376567,387.1752093222859
11.26,1498.296644120589,385.8400521752463
11.27,1542.4824782402882,397.63839157515554
11.28,1542.4824782402882,397.63839157515554
11.29,1570.9517467159196,403.6489781894257
11.3,1571.0740170377924,402.83909662439095
11.31,1572.550302739376,402.466187983042
11.32,1571.79131428464,401.2147609620991
11.33,1572.267083416254,402.90208033062515
11.34,1571.3357089434055,398.1035138322165
11.35,1573.96820250496,400.3671249606428
11.36,1575.92539750402,399.0969458999256
11.37,1575.101206152799,397.2246231342331
11.38,1574.3153479401687,396.4304790612228
11.39,1575.0706696707541,397.1027455299301
11.4,1575.0136842196223,396.7541111391814
11.41,1571.229463844653,396.44669879591675
11.42,1571.3429390559813,397.21860294759637
11.43,1571.8809882999212,397.3862285658689
11.44,1572.961321584839,394.9538321958486
11.45,1572.8332575010766,392.05357218048675
11.46,1572.9778779184785,390.7428036146851
11.47,1572.9271520741781,389.42430065058636
11.48,1573.0426402980509,388.68145566606614
11.49,1572.9793171999522,388.95620521916896
11.5,1569.8926507241056,393.44820903146666
11.51,1569.3956720183382,392.6465322094287
11.52,1569.8110425919228,389.9520841759032
11.53,1569.698243339208,389.14403304705763
11.54,1568.119694308214,387.2866467170731
11.55,1568.2860220473779,385.2668196361536
11.56,1568.5942441958052,385.1189979366311
11.57,1567.679012448833,383.26815628111746
11.58,1567.7364423751171,383.99646230216285
11.59,1562.899759597297,386.6697316120425
11.6,1563.6705503918856,388.08748420251834
11.61,1563.0160107256859,388.2068177405049
11.62,1551.525938088805,415.7290403180776
11.63,1533.0583907523437,442.0882553771386
11.64,1521.3330678624552,459.5735188313923
11.65,1516.8355068370474,465.5615031152012
11.66,1511.6647495913421,473.42448706035776
11.67,1503.2863801336102,483.37394972546554
11.68,1501.337873699522,478.3972088993717
11.69,1501.199806329223,483.01273392685454
11.7,1500.5936501995855,480.2157734459101
11.71,1500.433017453336,480.97802278630166
11.72,921.48154495575,194.32892152778675
11.73,883.7363942269681,178.61767522926547
11.74,868.0925047449336,172.25249158448412
11.75,857.8242769366594,169.70231095411157
11.76,839.8811806890535,167.58308408298456
11.77,820.6341438375686,172.9405757085216
11.78,822.2885833968604,173.0398912537089
11.79,822.6439161415292,174.53183374501955
11.8,822.8796164183949,175.8804863861625
11.81,822.3965135831377,177.2914411152054
11.82,822.7978923067199,176.76124868920544
11.83,822.5227583611855,177.04967931367676
11.84,822.5513052496201,176.9554077081929
11.85,821.7045512370676,175.71440956472603
11.86,821.3991385594275,177.93525898066804
11.87,822.741877869454,177.36174869796895
11.88,823.7753262745587,177.89477989994313
11.89,824.1066589021644,176.5689316022741
11.9,824.0876008603018,176.13441296047606
11.91,824.053801215533,175.87895837681327
11.92,822.9016999061572,175.30733921875677
11.93,819.9886405474823,177.30252262142756
11.94,814.4103690878085,178.69106102030375
11.95,838.4330001141375,215.8932675557883
11.96,924.446011454491,484.0595315181373
11.97,957.1347703115124,617.5530659772063
11.98,958.9724903780404,625.8133118850992
11.99,960.7926252287642,631.4491473703788
12.0,983.8678914819515,738.1821455384368
12.01,984.7374897265015,739.0512635985621
12.02,984.9432451825265,739.0770436406135
12.03,984.74793207456,739.2931162313455
12.04,984.2924135997891,738.8469792913529
12.05,949.661639435657,715.9016561831302
12.06,908.9558693124487,657.8300484145145
12.07,895.7258627185288,639.1405446739636
12.08,895.7258627185288,639.1405446739636
12.09,887.9591696355099,623.7859153791493
12.1,884.4897532623397,622.3259677454835
12.11,885.0069075057191,622.8433239517633
12.12,885.1323019728716,623.1622312867693
12.13,882.2215109089717,620.1650375902748
12.14,864.6304410607902,575.9617202744408
12.15,853.5498174717168,536.8408873176687
12.16,850.639258100832,532.5530044159501
12.17,848.9153340833807,528.1377815655552
12.18,849.5564365478125,521.1156170076272
12.19,847.7046257624554,523.8864852465354
12.2,849.1132987797395,524.5998949619891
12.21,850.3983502652543,525.2302331154385
12.22,850.2914426823825,525.2782332280048
12.23,849.5717315855488,527.2401288148254
12.24,849.9730940546866,527.182363306347
12.25,851.239268192787,527.6476879808472
12.26,852.6800154638951,527.3889289059946
12.27,853.5692095591835,524.4569503454115
12.28,851.7893908367912,523.9944310199888
12.29,850.3605756379234,523.509111534576
12.3,849.4051151303878,522.3868527286357
12.31,846.6168383319692,520.8698013074328
12.32,845.4378649314725,520.0788684167496
12.33,845.3552465207167,520.7540405376585
12.34,845.6383678850017,524.093365770348
12.35,844.8349191739798,523.6007380894404
12.36,844.4505918778256,523.0608490380026
12.37,845.3886487230254,523.6334138138816
12.38,845.608420719286,524.0284345417331
12.39,823.264314386942,550.574731548743
12.4,687.7883392270137,773.5617914304198
12.41,662.117567356691,824.7759611224561
12.42,641.9202892949124,872.5841097294174
12.43,644.5728978329898,883.5146116802574
12.44,643.1534835928105,885.1814528211011
12.45,644.7057322591143,886.8381069552275
12.46,642.8366902761932,886.553933554165
12.47,639.9702942497424,884.8984505083243
12.48,630.8706179957347,878.1717615031642
12.49,619.8079053060806,855.5987797035255
12.5,622.2069726134667,848.9879522030916
12.51,622.4773206051462,849.7424724381812
12.52,621.5825267427011,843.6356086289335
12.53,618.8744619366112,846.7491527019173
12.54,616.5218703675716,845.1590034319684
12.55,615.8622864713473,845.2721492574786
12.56,615.6133949319554,845.3527319508412
12.57,616.1032830501387,843.1711509713812
12.58,616.6796458060055,843.1679537943813
12.59,617.0474364088919,846.5556427949034
12.6,617.0159808684192,847.6917608188295
12.61,617.3092053725309,847.2079415061917
12.62,620.4354846810377,850.7369168014013
12.63,620.6175403640507,850.990560865236
12.64,620.6560165542879,851.8077252263892
12.65,620.8891373381275,852.1098641277731
12.66,620.394089571408,853.8313239239765
12.67,622.8061095762837,854.476999025098
12.68,726.0464977057962,897.518731990482
12.69,738.6287715385857,904.1320821166704
12.7,742.4148456575018,905.7897258709703
12.71,747.7319610723862,908.192583574169
12.72,759.9730143373249,912.7295013889742
12.73,766.2695790174412,913.965060064662
12.74,768.1565555504384,914.7936715100545
12.75,768.0779659128511,914.6434963186707
12.76,767.4660624327838,914.7870737609625
12.77,767.5408973014887,914.8205735859702
12.78,765.6932197555212,915.7850953874206
12.79,765.3331417348516,916.7981613078316
12.8,765.6012885389424,918.4912422257906
12.81,770.4331692614076,911.844873577312
12.82,770.85882320045,911.5113918964223
12.83,770.0054919568831,912.4444813073685
12.84,765.0517970957786,915.6490772020464
12.85,764.9108064063715,918.850327293315
12.86,767.4067663792944,919.3894045486727
12.87,771.955550968438,914.147884657011
12.88,773.309416768716,913.7174103903525
12.89,774.0129383712083,916.565815139236
12.9,774.5329076211589,914.5388251330738
12.91,880.9587181383401,901.5811794786594
12.92,901.8013528447914,898.0251021998617
12.93,915.869725130311,895.0321489207186
12.94,956.8064667757974,887.1006809615676
12.95,956.8064667757974,887.1006809615676
12.96,963.7474665570685,886.4178064668741
12.97,964.7634946286703,888.2238417944789
12.98,964.05776201292,888.324471224171
12.99,965.4852212741382,891.033447010759
13.0,960.8924235683785,890.6139661856823
13.01,961.2027240517683,890.4029075600484
13.02,965.4188556876611,887.5710594419622
13.03,964.7141940505439,884.7992523309838
13.04,966.6666162403823,885.1478258781494
13.05,967.023120083941,885.735993633618
13.06,969.7926575930749,886.4183443059907
13.07,969.1676314879526,887.104061445885
13.08,969.8644992039475,885.0972566855994
13.09,970.0578617381121,880.8718558815378
13.1,972.6773205769225,881.4008490999066
13.11,973.9420097410901,883.7802925862914
13.12,973.5047547725695,884.2692961079039
13.13,972.0120075308823,884.0712510446542
13.14,972.3786182510522,882.9926874278432
13.15,972.557931750656,883.1208522897812
13.16,983.1132472141112,883.5436898855237
13.17,1061.312895658134,906.8635628235585
13.18,1077.372636750598,911.9703240408393
13.19,1121.6502472028956,924.2316458932639
13.2,1139.4060812037367,929.7837215394989
13.21,1138.9624325100121,933.0518847871197
13.22,1136.59517105402,931.7851781486114
13.23,1135.12159632202,931.5024094750092
13.24,1136.9191323564014,933.3763092185411
13.25,1141.0034634872034,930.7740535434275
13.26,1141.517758761947,930.8305703096088
13.27,1142.3840205833126,931.1773682331717
13.28,1142.30377142298,930.6110166477296
13.29,1141.4093799830496,930.2150460789089
13.3,1141.0059443472041,929.7275252304343
13.31,1139.369076223176,933.5631580162187
13.32,1138.583363510823,934.2158512298074
13.33,1138.1905681215362,934.4995449231496
13.34,1137.9379681914654,934.4898449156144
13.35,1137.6765156615897,935.0154546374581
13.36,1137.0688730124155,934.5556741475477
13.37,1135.5717374666585,933.90499570466
13.38,1134.8677911559994,933.9126566921377
13.39,1133.7303022084816,932.7076760856852
13.4,1133.2598348971915,933.9351916947868
13.41,1132.2186428558396,935.8364369513695
13.42,1132.2466411951982,937.0200791350993
13.43,1133.6536667500961,938.3780480616988
13.44,1134.3913202549925,937.8438214758651
13.45,1135.068974229892,937.6689162441995
13.46,1134.9832786587892,937.5037727745528
13.47,1134.800478159762,938.611857294253
13.48,1133.9934822231692,941.5882917113746
13.49,1133.768008958964,941.0870028278002
13.5,1129.254723240956,939.7403250304526
13.51,1041.4919951412137,904.050923962343
13.52,1034.0654585038324,900.8358143557542
13.53,1014.8168008638598,889.1472519626557
13.54,1003.761135779955,881.701821935272
13.55,1001.4266414381726,878.5655180056741
13.56,1000.3003236196772,877.6906938669351
13.57,1000.6941039947329,877.7655745591808
13.58,999.1992119579427,877.91811222237
13.59,997.8013171003053,877.4747222245804
13.6,996.9682583572388,878.2673879553786
13.61,995.7810858775223,878.9469019501367
13.62,995.1612358300434,878.9263713580827
13.63,991.8236376937145,876.611318198473
13.64,992.3211003875371,876.8705899111376
13.65,993.0681310246281,876.2968757482317
13.66,993.7869123313956,873.1837715971121
13.67,995.4270588217995,872.1498948965053
13.68,995.4925950879086,872.535616402843
13.69,996.3043210486328,873.5125253855738
13.7,995.0505544636145,872.1608995950099
13.71,995.0505544636145,872.1608995950099
13.72,994.1473725837234,873.4559900572215
13.73,992.1188075099213,872.776983648924
13.74,992.1188075099213,872.776983648924
13.75,992.0359351682398,873.0146627064886
13.76,991.8201065617694,872.4767833145557
13.77,992.6770465478198,871.5944784916506
13.78,980.0588975238651,876.355871485647
13.79,886.8756078103532,885.0027228440057
13.8,825.6965111989822,889.5145573062345
13.81,799.096003564885,891.8636371828923
13.82,760.8335338970965,897.0443185156344
13.83,760.8507050708018,898.2102486533756
13.84,759.3083818752975,893.537276414993
